iIdx,jIdx,sim
13871,11741,0.051414
13871,10836,0.050992
13871,7056,0.050100
21454,27959,0.096774
21454,23722,0.093750
21454,27972,0.073171
21454,14562,0.071429
21454,12231,0.067797
21454,15263,0.061224
21454,14633,0.050633
21454,12666,0.035714
21454,7445,0.035294
21454,16693,0.030612
21454,12631,0.024390
21454,8188,0.023669
21454,14748,0.021429
21454,10024,0.020548
21454,11741,0.019139
21454,4940,0.018634
21454,12250,0.018293
21454,10005,0.017241
21454,13366,0.016000
21454,677,0.015707
16646,20625,0.173077
16646,25851,0.133333
16646,17401,0.121951
16646,29801,0.113208
16646,17397,0.104651
16646,32445,0.086957
16646,15713,0.086957
16646,15090,0.086667
16646,27781,0.083333
16646,14133,0.080460
16646,21897,0.076923
16646,10892,0.076923
16646,23524,0.076923
16646,27381,0.076923
16646,26127,0.076923
16646,21850,0.075472
16646,25192,0.075472
16646,29263,0.075472
16646,10874,0.075472
16646,15571,0.074324
7261,10288,0.064198
7261,7127,0.058997
7261,5973,0.058626
7261,6766,0.058626
7261,11794,0.058520
7261,12746,0.058081
7261,10287,0.056848
7261,9792,0.056497
7261,9377,0.056426
7261,9117,0.056206
7261,9120,0.054974
7261,13825,0.054152
7261,10289,0.054131
7261,15610,0.053628
7261,9122,0.053512
7261,5282,0.053388
7261,9187,0.053030
7261,9209,0.052632
7261,6611,0.051873
7261,12711,0.051667
9488,22069,0.197080
9488,20532,0.150943
9488,24572,0.142857
9488,21042,0.125926
9488,24907,0.125000
9488,15406,0.116129
9488,11797,0.115607
9488,19950,0.109244
9488,24534,0.105263
9488,19793,0.103774
9488,30034,0.103774
9488,18366,0.098485
9488,17548,0.097222
9488,30064,0.096154
9488,22857,0.096000
9488,24577,0.094340
9488,31819,0.093458
9488,12556,0.093023
9488,10477,0.093023
9488,10631,0.092827
5671,11311,0.147727
5671,11426,0.139241
5671,11454,0.135417
5671,11462,0.116883
5671,11444,0.115789
5671,20194,0.115789
5671,11441,0.104895
5671,6365,0.098901
5671,11464,0.094340
5671,18853,0.093750
5671,11473,0.092593
5671,20197,0.091954
5671,11483,0.090909
5671,11304,0.089172
5671,20198,0.087500
5671,11299,0.079545
5671,11477,0.078313
5671,11430,0.069388
5671,11445,0.065000
5671,11439,0.064935
25592,25599,0.625000
25592,25601,0.625000
25592,25603,0.454545
25592,25593,0.375000
25592,32419,0.333333
25592,25594,0.333333
25592,14035,0.333333
25592,26682,0.272727
25592,22874,0.272727
25592,14906,0.214286
25592,17691,0.173913
25592,21762,0.150000
25592,15717,0.150000
25592,24937,0.150000
25592,17078,0.142857
25592,14804,0.133333
25592,25008,0.130435
25592,10512,0.125000
25592,24253,0.120000
25592,26050,0.120000
20916,10312,0.061224
20916,24704,0.053571
20916,15426,0.050633
20916,11464,0.043478
20916,15853,0.023256
20916,11477,0.022727
20916,9980,0.021277
20916,12591,0.016327
20916,4313,0.014778
20916,11842,0.014778
20916,12671,0.014354
20916,8836,0.014124
20916,15378,0.011905
20916,4072,0.011364
20916,9503,0.009615
20916,9337,0.009009
20916,11346,0.008787
20916,9982,0.008439
20916,6997,0.008357
20916,4491,0.008108
14231,15580,0.094340
14231,18762,0.050633
14231,18014,0.046154
14231,12656,0.040000
14231,1972,0.037500
14231,7458,0.032258
14231,12286,0.031250
14231,2011,0.029412
14231,8928,0.029197
14231,18063,0.026087
14231,7799,0.014563
14231,8231,0.013986
14231,5913,0.011070
14231,11647,0.010283
14231,7388,0.008152
14231,2059,0.007692
14231,2001,0.007174
14231,3937,0.007080
14231,3730,0.006637
14231,5373,0.006479
14920,14981,0.121212
14920,9157,0.100000
14920,27467,0.096774
14920,14878,0.095238
14920,14804,0.093023
14920,14780,0.090909
14920,14706,0.090909
14920,14868,0.090909
14920,14654,0.076923
14920,13965,0.071429
14920,9698,0.069767
14920,14803,0.068966
14920,20773,0.067797
14920,14810,0.066667
14920,9734,0.061728
14920,12006,0.056818
14920,9110,0.056818
14920,14896,0.054545
14920,9197,0.054545
14920,9152,0.054054
10369,11901,0.165499
10369,50,0.160959
10369,5525,0.158143
10369,10106,0.154479
10369,12392,0.154479
10369,10284,0.152557
10369,51,0.142427
10369,10453,0.138122
10369,10515,0.135881
10369,10154,0.131937
10369,6346,0.131188
10369,7317,0.125665
10369,3924,0.122760
10369,3930,0.122394
10369,11982,0.122222
10369,6756,0.120968
10369,12546,0.120272
10369,11785,0.117248
10369,10241,0.117035
10369,5773,0.115981
21852,31205,0.222222
21852,19919,0.214286
21852,14868,0.214286
21852,14435,0.214286
21852,31181,0.210526
21852,31201,0.200000
21852,21754,0.193548
21852,21897,0.192308
21852,26913,0.190476
21852,31047,0.190476
21852,17691,0.187500
21852,14424,0.181818
21852,22217,0.181818
21852,21877,0.181818
21852,10657,0.178571
21852,17698,0.178571
21852,21810,0.173913
21852,26650,0.173913
21852,26585,0.173913
21852,28132,0.173913
842,109,0.433755
842,101,0.378472
842,840,0.361018
842,126,0.337030
842,141,0.332644
842,159,0.329724
842,968,0.326528
842,996,0.313714
842,193,0.312795
842,168,0.305648
842,264,0.305282
842,121,0.304252
842,1843,0.302996
842,274,0.301077
842,1406,0.296613
842,0,0.295313
842,170,0.293692
842,201,0.290947
842,344,0.285493
842,251,0.283890
25721,19780,0.272727
25721,29910,0.266667
25721,31753,0.250000
25721,19810,0.250000
25721,26677,0.250000
25721,28859,0.230769
25721,31151,0.200000
25721,27683,0.187500
25721,25094,0.187500
25721,28132,0.187500
25721,28887,0.187500
25721,22565,0.176471
25721,27223,0.157895
25721,27799,0.157895
25721,23524,0.150000
25721,17589,0.150000
25721,19609,0.136364
25721,27730,0.130435
25721,21771,0.125000
25721,12435,0.125000
19447,21832,0.075472
19447,19702,0.074627
19447,22458,0.074074
19447,14423,0.072727
19447,19598,0.072464
19447,26547,0.070175
19447,26496,0.070175
19447,20301,0.069444
19447,25015,0.068966
19447,23617,0.068966
19447,28226,0.068493
19447,19571,0.065934
19447,21709,0.065789
19447,14849,0.065574
19447,16072,0.064935
19447,21111,0.064516
19447,30627,0.064516
19447,19610,0.064516
19447,23724,0.062500
19447,21519,0.060606
25262,25194,0.500000
25262,25234,0.375000
25262,24847,0.375000
25262,23618,0.363636
25262,25242,0.363636
25262,25253,0.363636
25262,25274,0.333333
25262,31380,0.333333
25262,23621,0.333333
25262,25263,0.333333
25262,23513,0.307692
25262,25235,0.300000
25262,25230,0.300000
25262,2002,0.285714
25262,30969,0.272727
25262,27045,0.266667
25262,23632,0.266667
25262,23603,0.266667
25262,25272,0.250000
25262,25190,0.250000
7164,7163,0.398703
7164,1633,0.171731
7164,7157,0.159311
7164,9202,0.159251
7164,7156,0.141640
7164,3823,0.140777
7164,2371,0.133929
7164,9082,0.128088
7164,4531,0.121053
7164,14977,0.120125
7164,14924,0.119380
7164,4323,0.119012
7164,7151,0.117087
7164,9127,0.116037
7164,8741,0.111969
7164,10495,0.111732
7164,10368,0.111583
7164,2647,0.110227
7164,9970,0.108462
7164,4039,0.106195
22438,16325,0.130435
22438,25094,0.125000
22438,22227,0.115385
22438,31819,0.111111
22438,30034,0.111111
22438,27327,0.111111
22438,15766,0.111111
22438,18228,0.107143
22438,28413,0.107143
22438,19067,0.105263
22438,15586,0.103448
22438,29733,0.100000
22438,16726,0.100000
22438,18102,0.088235
22438,20735,0.085106
22438,18376,0.083333
22438,14559,0.081081
22438,27333,0.078947
22438,25115,0.078947
22438,15453,0.078947
23179,5913,0.011538
23179,917,0.007212
23179,4200,0.003152
23179,5915,0.002641
23179,3683,0.001496
23179,619,0.001258
23179,817,0.001228
23179,539,0.001041
23179,877,0.000838
23179,696,0.000711
23179,808,0.000680
23179,684,0.000646
23179,764,0.000616
23179,3739,0.000605
23179,797,0.000604
23179,746,0.000571
23179,529,0.000496
23179,878,0.000491
23179,798,0.000476
23179,765,0.000442
1373,1355,0.277737
1373,282,0.276198
1373,281,0.250749
1373,160,0.235455
1373,269,0.226207
1373,2096,0.225862
1373,1710,0.220211
1373,161,0.215407
1373,850,0.214110
1373,1453,0.213684
1373,126,0.210016
1373,130,0.208768
1373,1336,0.194269
1373,118,0.193981
1373,120,0.193631
1373,2279,0.190821
1373,1728,0.190399
1373,1406,0.189863
1373,119,0.188082
1373,170,0.187175
607,1813,0.245884
607,2452,0.243093
607,606,0.241940
607,576,0.233652
607,3804,0.229191
607,536,0.217095
607,2757,0.212843
607,1750,0.205832
607,3318,0.203549
607,626,0.197638
607,604,0.195041
607,659,0.195034
607,649,0.194097
607,1821,0.192290
607,614,0.189192
607,1661,0.187653
607,437,0.185578
607,2672,0.182812
607,526,0.176898
607,867,0.176827
22965,22959,0.545455
22965,17616,0.214286
22965,16806,0.166667
22965,12731,0.078947
22965,15595,0.076923
22965,29048,0.075000
22965,16605,0.063492
22965,13499,0.062500
22965,18814,0.062500
22965,15300,0.056338
22965,16693,0.054945
22965,10982,0.053571
22965,5921,0.053571
22965,16733,0.046154
22965,10944,0.043478
22965,18273,0.041096
22965,7084,0.037975
22965,12666,0.037975
22965,9932,0.037037
22965,14505,0.035294
22857,19873,0.153846
22857,22237,0.153846
22857,24527,0.152174
22857,19950,0.150943
22857,25444,0.150000
22857,19793,0.150000
22857,12556,0.147541
22857,25365,0.146341
22857,25545,0.142857
22857,25366,0.142857
22857,25443,0.142857
22857,15948,0.140351
22857,24572,0.139535
22857,24579,0.131579
22857,25483,0.128205
22857,24481,0.128205
22857,24554,0.128205
22857,30241,0.128205
22857,23902,0.127660
22857,23065,0.125000
26729,21233,0.307692
26729,30281,0.272727
26729,25203,0.272727
26729,19780,0.272727
26729,26677,0.250000
26729,31786,0.250000
26729,20665,0.250000
26729,30923,0.250000
26729,30119,0.250000
26729,28182,0.235294
26729,26701,0.230769
26729,28859,0.230769
26729,31989,0.230769
26729,25700,0.230769
26729,22846,0.230769
26729,21148,0.230769
26729,26705,0.214286
26729,22835,0.214286
26729,26682,0.214286
26729,12799,0.214286
30338,16648,0.125000
30338,5456,0.009404
30338,4002,0.008475
30338,11960,0.006928
30338,6952,0.005660
30338,3606,0.004926
30338,2549,0.004870
30338,3382,0.004498
30338,4271,0.003927
30338,6943,0.003741
30338,6452,0.003405
30338,2054,0.003279
30338,3659,0.003006
30338,3027,0.002994
30338,3664,0.002852
30338,2012,0.002788
30338,5118,0.002730
30338,8108,0.002730
30338,7094,0.002720
30338,7889,0.002616
2944,2945,0.118650
2944,2285,0.115505
2944,2934,0.109669
2944,4582,0.106644
2944,2958,0.099971
2944,3214,0.099058
2944,2493,0.097265
2944,2211,0.096725
2944,2519,0.095825
2944,2521,0.092057
2944,3223,0.090244
2944,1832,0.090043
2944,4584,0.087817
2944,1496,0.086894
2944,3229,0.086226
2944,2941,0.085170
2944,2286,0.083886
2944,3201,0.083364
2944,3228,0.083304
2944,1842,0.080044
18823,18902,0.083333
18823,21386,0.076923
18823,8586,0.075000
18823,18064,0.073171
18823,15338,0.069767
18823,20147,0.068182
18823,15450,0.065217
18823,18903,0.060000
18823,27101,0.057692
18823,19146,0.055556
18823,8410,0.054545
18823,21342,0.051282
18823,8936,0.048387
18823,6044,0.048387
18823,8899,0.046154
18823,16931,0.045455
18823,15428,0.044118
18823,16011,0.042254
18823,5185,0.041096
18823,16004,0.040000
20352,32511,0.235294
20352,25223,0.192308
20352,32576,0.166667
20352,15839,0.160000
20352,26449,0.157895
20352,31776,0.157895
20352,19394,0.157895
20352,29923,0.157895
20352,32181,0.142857
20352,25271,0.142857
20352,27262,0.142857
20352,31047,0.142857
20352,26913,0.142857
20352,19919,0.137931
20352,29919,0.136364
20352,30841,0.136364
20352,9900,0.133333
20352,14173,0.130435
20352,28172,0.130435
20352,17068,0.129032
19387,19398,0.344828
19387,27686,0.222222
19387,19384,0.222222
19387,27695,0.218750
19387,26009,0.214286
19387,19405,0.192308
19387,19381,0.191489
19387,29055,0.166667
19387,17131,0.166667
19387,24899,0.166667
19387,6237,0.163636
19387,27144,0.162162
19387,29098,0.161290
19387,18386,0.161290
19387,18424,0.161290
19387,17138,0.148936
19387,29538,0.148148
19387,24898,0.148148
19387,14096,0.146341
19387,19399,0.142857
17611,17609,0.315789
17611,25185,0.266667
17611,25253,0.263158
17611,25192,0.260870
17611,10622,0.259259
17611,25260,0.250000
17611,25274,0.250000
17611,15576,0.250000
17611,25234,0.250000
17611,19725,0.235294
17611,25263,0.235294
17611,27051,0.235294
17611,25220,0.230769
17611,27758,0.222222
17611,32445,0.222222
17611,25242,0.200000
17611,25272,0.200000
17611,31017,0.200000
17611,23618,0.200000
17611,25190,0.200000
18901,15486,0.227273
18901,18953,0.227273
18901,18888,0.173913
18901,18912,0.157895
18901,14060,0.142857
18901,12603,0.137931
18901,18916,0.136364
18901,18951,0.136364
18901,18956,0.136364
18901,18918,0.130435
18901,18909,0.090909
18901,18877,0.053571
18901,16233,0.051724
18901,8370,0.048387
18901,12576,0.047619
18901,5660,0.042254
18901,12115,0.040404
18901,8164,0.038710
18901,19094,0.037037
18901,16344,0.033333
13062,22185,0.063830
13062,12422,0.037500
13062,17080,0.036145
13062,10611,0.036145
13062,20532,0.031579
13062,16405,0.030612
13062,16251,0.029703
13062,13426,0.028571
13062,10213,0.028037
13062,6794,0.027027
13062,19946,0.025424
13062,10827,0.019868
13062,13788,0.018072
13062,10631,0.017544
13062,8504,0.017045
13062,9236,0.016461
13062,10246,0.016304
13062,15821,0.013274
13062,10916,0.012232
13062,8542,0.011811
25761,13872,0.041667
25761,18847,0.034483
25761,6865,0.020548
25761,12029,0.014634
25761,7304,0.013986
25761,16385,0.013761
25761,12513,0.013514
25761,1960,0.013333
25761,12420,0.012605
25761,10916,0.009464
25761,12512,0.009404
25761,6703,0.007752
25761,5139,0.007407
25761,3978,0.007299
25761,12385,0.007080
25761,3917,0.006438
25761,6570,0.006240
25761,2032,0.006135
25761,7374,0.005952
25761,6242,0.005871
21033,17609,0.312500
21033,31994,0.285714
21033,31629,0.266667
21033,25242,0.250000
21033,23618,0.250000
21033,25323,0.250000
21033,25253,0.250000
21033,23579,0.250000
21033,31188,0.250000
21033,31997,0.250000
21033,25225,0.235294
21033,15576,0.235294
21033,25234,0.230769
21033,27754,0.230769
21033,24847,0.230769
21033,31993,0.230769
21033,31881,0.230769
21033,3556,0.222222
21033,27396,0.222222
21033,22192,0.217391
24868,6884,0.013636
24868,1981,0.007212
24868,6317,0.006224
24868,7729,0.004630
24868,8886,0.004280
24868,6945,0.003861
24868,5274,0.003717
24868,3306,0.003236
24868,10241,0.003043
24868,6054,0.002962
24868,5556,0.002962
24868,1891,0.002899
24868,3649,0.002608
24868,5683,0.002412
24868,2752,0.002163
24868,2047,0.002030
24868,1639,0.001898
24868,4807,0.001862
24868,2451,0.001856
24868,2556,0.001829
26751,25580,0.285714
26751,26749,0.266667
26751,26597,0.230769
26751,23689,0.230769
26751,26762,0.230769
26751,26733,0.214286
26751,26724,0.200000
26751,26710,0.200000
26751,26676,0.200000
26751,19986,0.190476
26751,26682,0.187500
26751,26700,0.187500
26751,26654,0.176471
26751,19693,0.166667
26751,27719,0.166667
26751,27225,0.166667
26751,26650,0.166667
26751,21891,0.166667
26751,29643,0.166667
26751,14111,0.166667
21749,19669,0.222222
21749,23971,0.212121
21749,19999,0.196078
21749,19636,0.195122
21749,32181,0.192308
21749,27262,0.192308
21749,26568,0.190476
21749,29919,0.185185
21749,14429,0.178571
21749,21800,0.178571
21749,21810,0.178571
21749,24319,0.176471
21749,19612,0.175000
21749,26608,0.175000
21749,30241,0.172414
21749,26497,0.172414
21749,26496,0.172414
21749,19642,0.170732
21749,16072,0.170213
21749,17021,0.169492
5912,5913,0.117801
5912,5919,0.114679
5912,13041,0.106312
5912,6200,0.098540
5912,4735,0.095420
5912,5921,0.095000
5912,18023,0.094737
5912,12274,0.094714
5912,13046,0.092545
5912,16369,0.092000
5912,917,0.091760
5912,4726,0.090258
5912,12513,0.089835
5912,14631,0.084270
5912,12512,0.082960
5912,7646,0.082633
5912,16373,0.081197
5912,12293,0.078571
5912,14630,0.077586
5912,12297,0.077551
1065,1393,0.203773
1065,2700,0.199411
1065,1311,0.179101
1065,1164,0.166533
1065,1727,0.164807
1065,1506,0.159158
1065,2659,0.155007
1065,1435,0.153366
1065,850,0.153356
1065,1431,0.152604
1065,1067,0.152095
1065,1834,0.149513
1065,1433,0.147293
1065,80,0.146717
1065,1434,0.142882
1065,1172,0.140857
1065,1874,0.140526
1065,1386,0.139072
1065,1347,0.137354
1065,1355,0.136884
30039,7625,0.333333
30039,24774,0.250000
30039,7591,0.230769
30039,11668,0.230769
30039,30034,0.187500
30039,7501,0.187500
30039,30735,0.187500
30039,11632,0.176471
30039,30021,0.157895
30039,7545,0.150000
30039,17569,0.150000
30039,26807,0.142857
30039,7586,0.136364
30039,18197,0.130435
30039,7552,0.125000
30039,28125,0.115385
30039,25391,0.111111
30039,18870,0.107143
30039,12882,0.107143
30039,24666,0.103448
16359,1851,0.002188
16359,2672,0.000468
16359,1854,0.000314
16359,827,0.000297
16359,606,0.000223
16359,516,0.000115
16359,411,0.000107
16359,159,0.000041
11510,12199,0.200000
11510,12233,0.133333
11510,12220,0.129032
11510,22398,0.129032
11510,19805,0.125000
11510,12175,0.122807
11510,31819,0.114286
11510,12279,0.111111
11510,32261,0.103448
11510,22584,0.103448
11510,27903,0.103448
11510,29145,0.103448
11510,30296,0.100000
11510,31538,0.100000
11510,20332,0.100000
11510,6776,0.100000
11510,18366,0.098361
11510,11574,0.096774
11510,24907,0.096154
11510,25431,0.093750
20060,14711,0.076923
20060,21111,0.072727
20060,25155,0.071429
20060,24193,0.070175
20060,17397,0.066667
20060,29740,0.063830
20060,19877,0.063492
20060,24188,0.063492
20060,29344,0.062500
20060,29730,0.062500
20060,29653,0.061224
20060,21302,0.060000
20060,29821,0.058824
20060,29879,0.058824
20060,24737,0.055556
20060,28965,0.054545
20060,2406,0.053571
20060,17586,0.052632
20060,18743,0.052083
20060,22104,0.051948
26286,26377,0.300000
26286,30756,0.300000
26286,30943,0.300000
26286,26390,0.285714
26286,26343,0.272727
26286,30923,0.272727
26286,16726,0.263158
26286,21148,0.250000
26286,29494,0.250000
26286,30917,0.250000
26286,28537,0.250000
26286,27659,0.250000
26286,27983,0.250000
26286,28182,0.250000
26286,21233,0.230769
26286,30608,0.230769
26286,26389,0.230769
26286,20915,0.214286
26286,21220,0.214286
26286,28583,0.214286
6837,6898,0.333333
6837,24626,0.285714
6837,29212,0.277778
6837,6887,0.263158
6837,30969,0.250000
6837,24850,0.235294
6837,26357,0.235294
6837,29938,0.230769
6837,28689,0.230769
6837,20653,0.230769
6837,28806,0.230769
6837,26349,0.200000
6837,6860,0.200000
6837,24977,0.190476
6837,31024,0.187500
6837,29430,0.166667
6837,29879,0.157895
6837,24321,0.157895
6837,29821,0.157895
6837,24967,0.157895
30426,16665,0.088235
30426,24244,0.069767
30426,19070,0.041096
30426,12151,0.036585
30426,13825,0.034091
30426,18303,0.030928
30426,7752,0.029126
30426,7279,0.026087
30426,14934,0.026087
30426,13539,0.023256
30426,14850,0.023256
30426,15091,0.021277
30426,16047,0.020979
30426,17644,0.019355
30426,2567,0.017143
30426,9070,0.014493
30426,9839,0.013825
30426,14791,0.013699
30426,15378,0.012552
30426,7709,0.010667
31188,22385,0.307692
31188,31201,0.307692
31188,25015,0.294118
31188,27758,0.285714
31188,19702,0.280000
31188,14423,0.266667
31188,31629,0.266667
31188,25213,0.260870
31188,31235,0.250000
31188,31017,0.250000
31188,25242,0.250000
31188,25253,0.250000
31188,25323,0.250000
31188,31205,0.250000
31188,25190,0.250000
31188,23579,0.250000
31188,21810,0.250000
31188,22277,0.250000
31188,25192,0.250000
31188,21033,0.250000
31365,20435,0.057692
31365,15192,0.036145
31365,5145,0.031915
31365,8273,0.015957
31365,8848,0.015544
31365,4727,0.011628
31365,8300,0.009259
31365,8380,0.008830
31365,8350,0.007937
31365,3707,0.007505
31365,8898,0.007500
31365,5934,0.007394
31365,9259,0.007339
31365,5999,0.007177
31365,5095,0.006723
31365,7059,0.006522
31365,5007,0.006110
31365,5631,0.005797
31365,6952,0.005671
31365,7494,0.005525
22683,5466,0.043956
22683,11630,0.014218
22683,5015,0.008547
22683,9316,0.007117
22683,5546,0.006961
22683,6213,0.006098
22683,5904,0.005693
22683,8263,0.005111
22683,6587,0.005083
22683,7647,0.004329
22683,7090,0.002953
22683,8108,0.002720
22683,6636,0.002412
22683,2047,0.002023
22683,3983,0.001988
22683,2335,0.001952
22683,5496,0.001865
22683,787,0.001769
22683,2972,0.001745
22683,5272,0.001450
13069,5820,0.130354
